FONTE;GRUPO ;PAYER ACCOUNT ID;LINKED ACCOUNT ID;ACCOUNT NAME;CÓDIGO ODIN;ASSINATURA ODIN;CLIENTE;CLIENTE UNIFICADO;POC;DIVISÃO;MULTICLOUD;CATEGORIA;CONTA;NUVEM;Receita;SUBCATEGORIA;TIPO DE COBRANÇA;CLIENTE;CLE;CNPJ;NOME CLIENTE;CÓDIGO ODIN;ASSINATURA ODIN;Payer AccountId;Cliente;CONTRATO PMC
CONSUMO AWS;Arezzo;659590126936;289435905640;joao.gutheil;1134715;1290489;AREZZO;AREZZO;NÃO;CORP;SIM;001 - Cliente;Arezzo;AWS;Com Receita;Cliente;Odin;AREZZO;3583800015;16.590.234/0020-39;AZZAS 2154 AS;1134715;1290489;659590126936;AREZZO;1134715
CONSUMO AWS;Arezzo;659590126936;309120645056;TI ARZZ;1134715;1290489;AREZZO;AREZZO;NÃO;CORP;SIM;001 - Cliente;Arezzo;AWS;Com Receita;Cliente;Odin;AREZZO;3583800015;16.590.234/0020-39;AZZAS 2154 AS;1134715;1290489;659590126936;AREZZO;1134715
CONSUMO AWS;Arezzo;659590126936;327342892195;zzrepahml;1134715;1290489;AREZZO;AREZZO;NÃO;CORP;SIM;001 - Cliente;Arezzo;AWS;Com Receita;Cliente;Odin;AREZZO;3583800015;16.590.234/0020-39;AZZAS 2154 AS;1134715;1290489;659590126936;AREZZO;1134715
CONSUMO AWS;Arezzo;659590126936;503561449334;Log Archive;1134715;1290489;AREZZO;AREZZO;NÃO;CORP;SIM;001 - Cliente;Arezzo;AWS;Com Receita;Cliente;Odin;AREZZO;3583800015;16.590.234/0020-39;AZZAS 2154 AS;1134715;1290489;659590126936;AREZZO;1134715
CONSUMO AWS;Arezzo;659590126936;528895481563;zzdata;1134715;1290489;AREZZO;AREZZO;NÃO;CORP;SIM;001 - Cliente;Arezzo;AWS;Com Receita;Cliente;Odin;AREZZO;3583800015;16.590.234/0020-39;AZZAS 2154 AS;1134715;1290489;659590126936;AREZZO;1134715
CONSUMO AWS;Arezzo;659590126936;551997405305;Workload Discovery;1134715;1290489;AREZZO;AREZZO;NÃO;CORP;SIM;001 - Cliente;Arezzo;AWS;Com Receita;Cliente;Odin;AREZZO;3583800015;16.590.234/0020-39;AZZAS 2154 AS;1134715;1290489;659590126936;AREZZO;1134715
CONSUMO AWS;Arezzo;659590126936;557516774890;zznet;1134715;1290489;AREZZO;AREZZO;NÃO;CORP;SIM;001 - Cliente;Arezzo;AWS;Com Receita;Cliente;Odin;AREZZO;3583800015;16.590.234/0020-39;AZZAS 2154 AS;1134715;1290489;659590126936;AREZZO;1134715
CONSUMO AWS;Arezzo;659590126936;585398818910;novo_ecommerce_aws_prd;1134715;1290489;AREZZO;AREZZO;NÃO;CORP;SIM;001 - Cliente;Arezzo;AWS;Com Receita;Cliente;Odin;AREZZO;3583800015;16.590.234/0020-39;AZZAS 2154 AS;1134715;1290489;659590126936;AREZZO;1134715
CONSUMO AWS;Arezzo;659590126936;634915147727;TROC Backup;1134715;1290489;AREZZO;AREZZO;NÃO;CORP;SIM;001 - Cliente;Arezzo;AWS;Com Receita;Cliente;Odin;AREZZO;3583800015;16.590.234/0020-39;AZZAS 2154 AS;1134715;1290489;659590126936;AREZZO;1134715
CONSUMO AWS;Arezzo;659590126936;653532020079;USA;1134715;1290489;AREZZO;AREZZO;NÃO;CORP;SIM;001 - Cliente;Arezzo;AWS;Com Receita;Cliente;Odin;AREZZO;3583800015;16.590.234/0020-39;AZZAS 2154 AS;1134715;1290489;659590126936;AREZZO;1134715
CONSUMO AWS;Arezzo;659590126936;659590126936;arezzoco organization;1134715;1290489;AREZZO;AREZZO;NÃO;CORP;SIM;001 - Cliente;Arezzo;AWS;Com Receita;Cliente;Odin;AREZZO;3583800015;16.590.234/0020-39;AZZAS 2154 AS;1134715;1290489;659590126936;AREZZO;1134715
CONSUMO AWS;Arezzo;659590126936;664138427989;ARZZ POC PANORAMA;1134715;1290489;AREZZO;AREZZO;SIM;CORP;SIM;001 - Cliente;Arezzo;AWS;Com Receita;Cliente;Odin;AREZZO;3583800015;16.590.234/0020-39;AZZAS 2154 AS;1134715;1290489;659590126936;AREZZO;1134715
CONSUMO AWS;Arezzo;659590126936;686255942294;seginfo;1134715;1290489;AREZZO;AREZZO;NÃO;CORP;SIM;001 - Cliente;Arezzo;AWS;Com Receita;Cliente;Odin;AREZZO;3583800015;16.590.234/0020-39;AZZAS 2154 AS;1134715;1290489;659590126936;AREZZO;1134715
CONSUMO AWS;Arezzo;659590126936;826854139206;zznet_aws_hml;1134715;1290489;AREZZO;AREZZO;NÃO;CORP;SIM;001 - Cliente;Arezzo;AWS;Com Receita;Cliente;Odin;AREZZO;3583800015;16.590.234/0020-39;AZZAS 2154 AS;1134715;1290489;659590126936;AREZZO;1134715
CONSUMO AWS;Arezzo;659590126936;471565333623;sistemas;1134715;1290489;AREZZO;AREZZO;NÃO;CORP;SIM;001 - Cliente;Arezzo;AWS;Com Receita;Cliente;Odin;AREZZO;3583800015;16.590.234/0020-39;AZZAS 2154 AS;1134715;1290489;659590126936;AREZZO;1134715
CONSUMO AWS;BIVI;667460020190;26090552758;BIVICLOUD - POCs;1120740;1346384;BIVI;BIVI;SIM;CORP;SIM;001 - Cliente;BIVI;AWS;Com Receita;Cliente;Odin;BIVI;1839510840003;29.331.999/0001-33;BIVI MATRIZ CONSTRUCAO E ADMINISTRACAO LTDA;1120740;1346384;667460020190;BIVI;1120740
CONSUMO AWS;BIVI;667460020190;163415368304;Almee - Audit Account;1120740;1346384;BIVI;BIVI;NÃO;CORP;SIM;001 - Cliente;BIVI;AWS;Com Receita;Cliente;Odin;BIVI;1839510840003;29.331.999/0001-33;BIVI MATRIZ CONSTRUCAO E ADMINISTRACAO LTDA;1120740;1346384;667460020190;BIVI;1120740
CONSUMO AWS;BIVI;667460020190;303709149659;Almee - Comercial;1120740;1346384;BIVI;BIVI;NÃO;CORP;SIM;001 - Cliente;BIVI;AWS;Com Receita;Cliente;Odin;BIVI;1839510840003;29.331.999/0001-33;BIVI MATRIZ CONSTRUCAO E ADMINISTRACAO LTDA;1120740;1346384;667460020190;BIVI;1120740
CONSUMO AWS;BIVI;667460020190;332923695907;BIld - BI;1120740;1346384;BIVI;BIVI;NÃO;CORP;SIM;001 - Cliente;BIVI;AWS;Com Receita;Cliente;Odin;BIVI;1839510840003;29.331.999/0001-33;BIVI MATRIZ CONSTRUCAO E ADMINISTRACAO LTDA;1120740;1346384;667460020190;BIVI;1120740
CONSUMO AWS;BIVI;667460020190;408866865798;Bild - Shared Account;1120740;1346384;BIVI;BIVI;NÃO;CORP;SIM;001 - Cliente;BIVI;AWS;Com Receita;Cliente;Odin;BIVI;1839510840003;29.331.999/0001-33;BIVI MATRIZ CONSTRUCAO E ADMINISTRACAO LTDA;1120740;1346384;667460020190;BIVI;1120740
CONSUMO AWS;BIVI;667460020190;442456104546;Almee - Observability;1120740;1346384;BIVI;BIVI;NÃO;CORP;SIM;001 - Cliente;BIVI;AWS;Com Receita;Cliente;Odin;BIVI;1839510840003;29.331.999/0001-33;BIVI MATRIZ CONSTRUCAO E ADMINISTRACAO LTDA;1120740;1346384;667460020190;BIVI;1120740
CONSUMO AWS;BIVI;667460020190;466460578482;Almee - SaaS;1120740;1346384;BIVI;BIVI;NÃO;CORP;SIM;001 - Cliente;BIVI;AWS;Com Receita;Cliente;Odin;BIVI;1839510840003;29.331.999/0001-33;BIVI MATRIZ CONSTRUCAO E ADMINISTRACAO LTDA;1120740;1346384;667460020190;BIVI;1120740
CONSUMO AWS;BIVI;667460020190;550197135908;Almee - Log Archive Account;1120740;1346384;BIVI;BIVI;NÃO;CORP;SIM;001 - Cliente;BIVI;AWS;Com Receita;Cliente;Odin;BIVI;1839510840003;29.331.999/0001-33;BIVI MATRIZ CONSTRUCAO E ADMINISTRACAO LTDA;1120740;1346384;667460020190;BIVI;1120740
CONSUMO AWS;BIVI;667460020190;633444614852;Almee - Departamento Pessoal;1120740;1346384;BIVI;BIVI;NÃO;CORP;SIM;001 - Cliente;BIVI;AWS;Com Receita;Cliente;Odin;BIVI;1839510840003;29.331.999/0001-33;BIVI MATRIZ CONSTRUCAO E ADMINISTRACAO LTDA;1120740;1346384;667460020190;BIVI;1120740
CONSUMO AWS;BIVI;667460020190;667460020190;biviholding;1120740;1346384;BIVI;BIVI;NÃO;CORP;SIM;001 - Cliente;BIVI;AWS;Com Receita;Cliente;Odin;BIVI;1839510840003;29.331.999/0001-33;BIVI MATRIZ CONSTRUCAO E ADMINISTRACAO LTDA;1120740;1346384;667460020190;BIVI;1120740
CONSUMO AWS;BIVI;667460020190;676751135771;Almee - Excelencia Operacional;1120740;1346384;BIVI;BIVI;NÃO;CORP;SIM;001 - Cliente;BIVI;AWS;Com Receita;Cliente;Odin;BIVI;1839510840003;29.331.999/0001-33;BIVI MATRIZ CONSTRUCAO E ADMINISTRACAO LTDA;1120740;1346384;667460020190;BIVI;1120740
CONSUMO AWS;BIVI;667460020190;703953146550;Almee - Trisul;1120740;1346384;BIVI;BIVI;NÃO;CORP;SIM;001 - Cliente;BIVI;AWS;Com Receita;Cliente;Odin;BIVI;1839510840003;29.331.999/0001-33;BIVI MATRIZ CONSTRUCAO E ADMINISTRACAO LTDA;1120740;1346384;667460020190;BIVI;1120740
CONSUMO AWS;BIVI;667460020190;845429341325;Almee - Juridico;1120740;1346384;BIVI;BIVI;NÃO;CORP;SIM;001 - Cliente;BIVI;AWS;Com Receita;Cliente;Odin;BIVI;1839510840003;29.331.999/0001-33;BIVI MATRIZ CONSTRUCAO E ADMINISTRACAO LTDA;1120740;1346384;667460020190;BIVI;1120740
CONSUMO AWS;BIVI;667460020190;851725517715;BIVICLOUD - QA-Staging;1120740;1346384;BIVI;BIVI;NÃO;CORP;SIM;001 - Cliente;BIVI;AWS;Com Receita;Cliente;Odin;BIVI;1839510840003;29.331.999/0001-33;BIVI MATRIZ CONSTRUCAO E ADMINISTRACAO LTDA;1120740;1346384;667460020190;BIVI;1120740
CONSUMO AWS;BIVI;667460020190;880605943208;Bild - Engenharia;1120740;1346384;BIVI;BIVI;NÃO;CORP;SIM;001 - Cliente;BIVI;AWS;Com Receita;Cliente;Odin;BIVI;1839510840003;29.331.999/0001-33;BIVI MATRIZ CONSTRUCAO E ADMINISTRACAO LTDA;1120740;1346384;667460020190;BIVI;1120740
CONSUMO AWS;Rumo;667826553239;10928211197;manutencao-via-dev;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;10928211246;financeiro-dev;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;10928211274;operacoes-dev;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;10928211460;gente-cultura-dev;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;10928211546;gente-cultura-qas;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;10928211620;operacoes-qas;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;10928211728;operacoes-prd;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;10928211816;financeiro-qas;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;10928211830;manutencao-via-prd;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;10928211856;manutencao-via-qas;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;10928211928;financeiro-prd;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;10928212025;gente-cultura-prd;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;29368964847;Rumo SegInfo;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;107984457396;jdd-terminais-qas;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;120569622853;cicd;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;140147589257;adm-operacoes-dev;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;149704127292;projetos-expansao-prd;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;157197194991;inteligencia-dados-qas;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;180294184199;material-rodante-prd;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;200110255246;adm-operacoes-qas;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;211125694432;fips-dev;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;273230091895;rumolog-otimizador;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;283592753649;Rumo Logistica;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;301260044414;jdd-terminais-prd;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;304757057495;rumolog-microservicos-qa;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;314256125919;inteligencia-dados-prd;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;359453785252;adm-operacoes-prd;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;509126077639;projetos-expansao-dev;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;531454621481;jdd-terminais-dev;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;533267131650;jornada-dados-qas;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;535002896379;material-rodante-qas;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;654654294392;inteligencia-mercado-dev;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;654654480476;jornada-dados-prd;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;663293147050;rumolog-pocs;1127740;1286916;RUMO;RUMO;SIM;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;667826553239;rumolog-organization;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;766559397876;brado-microservicos-qa;1001304;1286917;BRADO;BRADO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;BRADO;85335620031;03.307.926/0001-12;BRADO LOGÍSTICA S.A;1001304;1286917;667826553239;BRADO;1001304
CONSUMO AWS;Rumo;667826553239;851725416455;inteligencia-mercado-qas;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;853873126262;brado-datalake;1001304;1286917;BRADO;BRADO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;BRADO;85335620031;03.307.926/0001-12;BRADO LOGÍSTICA S.A;1001304;1286917;667826553239;BRADO;1001304
CONSUMO AWS;Rumo;667826553239;891377295971;inteligencia-mercado-prd;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;905418409852;jornada-dados-dev;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;910560000679;projetos-expansao-qas;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;962245687334;rumo-microservicos;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;971422687396;network-hub;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;992382480592;material-rodante-dev;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;992382514025;inteligencia-dados-dev;1127740;1286916;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;84226340031;24.962.466/0016-12;RUMO MALHA NORTE S A;1127740;1286916;667826553239;RUMO;1127740
CONSUMO AWS;Rumo;667826553239;996546997283;brado-microservicos;1001304;1286917;BRADO;BRADO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;BRADO;85335620031;03.307.926/0001-12;BRADO LOGÍSTICA S.A;1001304;1286917;667826553239;BRADO;1001304
CONSUMO AWS;Rumo;667826553239;233376973771;jdd-operacoes-sul-qas;1001304;1286917;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;85335620031;03.307.926/0001-12;BRADO LOGÍSTICA S.A;1001304;1286917;667826553239;RUMO;1001304
CONSUMO AWS;Rumo;667826553239;492285189729;jdd-operacoes-sul-prd;1001304;1286917;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;85335620031;03.307.926/0001-12;BRADO LOGÍSTICA S.A;1001304;1286917;667826553239;RUMO;1001304
CONSUMO AWS;Rumo;667826553239;903863716868;jdd-operacoes-sul-dev;1001304;1286917;RUMO;RUMO;NÃO;CORP;SIM;001 - Cliente;Rumo;AWS;Com Receita;Cliente;Odin;RUMO;85335620031;03.307.926/0001-12;BRADO LOGÍSTICA S.A;1001304;1286917;667826553239;RUMO;1001304
CONSUMO AWS;Cloud Med;673906105255;533267356973;cloudmed-stg;1137998;1302482;CLOUDMED;CLOUDMED;NÃO;CORP;SIM;001 - Cliente;Cloud Med;AWS;Com Receita;Cliente;Odin;CLOUDMED;2337723570002;15.521.965/0001-05;CLOUDMED TECNOLOGIA EM SISTEMAS DE SAUDE LTDA;1137998;1302482;673906105255;CLOUDMED;1137998
CONSUMO AWS;Cloud Med;673906105255;637423377724;cloudmed-prd;1137998;1302482;CLOUDMED;CLOUDMED;NÃO;CORP;SIM;001 - Cliente;Cloud Med;AWS;Com Receita;Cliente;Odin;CLOUDMED;2337723570002;15.521.965/0001-05;CLOUDMED TECNOLOGIA EM SISTEMAS DE SAUDE LTDA;1137998;1302482;673906105255;CLOUDMED;1137998
CONSUMO AWS;Cloud Med;673906105255;673906105255;cloudmed;1137998;1302482;CLOUDMED;CLOUDMED;NÃO;CORP;SIM;001 - Cliente;Cloud Med;AWS;Com Receita;Cliente;Odin;CLOUDMED;2337723570002;15.521.965/0001-05;CLOUDMED TECNOLOGIA EM SISTEMAS DE SAUDE LTDA;1137998;1302482;673906105255;CLOUDMED;1137998
CONSUMO AWS;ebt-master;691298412256;10836206818;POC - PRODESP - TJSP;1137051;1303653;PRODESP- SEM TC;PRODESP- SEM TC;SIM;GOV;SIM;001 - Cliente;ebt-master;AWS;Com Receita;Cliente;Odin;PRODESP- SEM TC;354592248;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1303653;691298412256;PRODESP- SEM TC;1137051
CONSUMO AWS;ebt-master;691298412256;130594585897;POC-INBURSA-PIX;1085570;1246080;INBURSA;INBURSA;SIM;CORP;SIM;001 - Cliente;ebt-master;AWS;Com Receita;Cliente;Odin;INBURSA;90679740003;04.866.275/0001-63;BANCO INBURSA DE INVESTIMENTOS S.A.;1085570;1246080;691298412256;INBURSA;1085570
